  0   0   0   1.01000e+00   1.01000e+00   1.01000e+00   0.00000e+00   0.00000e+00   0.00000e+00 
  1   0   0   1.00998e+00   1.00998e+00   1.00998e+00  -3.94265e-08   0.00000e+00   3.94265e-08 
  2   0   0   1.00992e+00   1.00992e+00   1.00992e+00  -7.86974e-08   0.00000e+00   7.86974e-08 
  3   0   0   1.00982e+00   1.00982e+00   1.00982e+00  -1.17658e-07   0.00000e+00   1.17658e-07 
  4   0   0   1.00969e+00   1.00969e+00   1.00969e+00  -1.56154e-07   0.00000e+00   1.56154e-07 
  5   0   0   1.00951e+00   1.00951e+00   1.00951e+00  -1.94033e-07   0.00000e+00   1.94033e-07 
  6   0   0   1.00930e+00   1.00930e+00   1.00930e+00  -2.31147e-07   0.00000e+00   2.31147e-07 
  7   0   0   1.00905e+00   1.00905e+00   1.00905e+00  -2.67349e-07   0.00000e+00   2.67349e-07 
  8   0   0   1.00876e+00   1.00876e+00   1.00876e+00  -3.02496e-07   0.00000e+00   3.02496e-07 
  9   0   0   1.00844e+00   1.00844e+00   1.00844e+00  -3.36448e-07   0.00000e+00   3.36448e-07 
 10   0   0   1.00809e+00   1.00809e+00   1.00809e+00  -3.69073e-07   0.00000e+00   3.69073e-07 
 11   0   0   1.00771e+00   1.00771e+00   1.00771e+00  -4.00242e-07   0.00000e+00   4.00242e-07 
 12   0   0   1.00729e+00   1.00729e+00   1.00729e+00  -4.29831e-07   0.00000e+00   4.29831e-07 
 13   0   0   1.00685e+00   1.00685e+00   1.00685e+00  -4.57723e-07   0.00000e+00   4.57723e-07 
 14   0   0   1.00637e+00   1.00637e+00   1.00637e+00  -4.83809e-07   0.00000e+00   4.83809e-07 
 15   0   0   1.00588e+00   1.00588e+00   1.00588e+00  -5.07986e-07   0.00000e+00   5.07986e-07 
 16   0   0   1.00536e+00   1.00536e+00   1.00536e+00  -5.30158e-07   0.00000e+00   5.30158e-07 
 17   0   0   1.00482e+00   1.00482e+00   1.00482e+00  -5.50238e-07   0.00000e+00   5.50238e-07 
 18   0   0   1.00426e+00   1.00426e+00   1.00426e+00  -5.68146e-07   0.00000e+00   5.68146e-07 
 19   0   0   1.00368e+00   1.00368e+00   1.00368e+00  -5.83811e-07   0.00000e+00   5.83811e-07 
 20   0   0   1.00309e+00   1.00309e+00   1.00309e+00  -5.97173e-07   0.00000e+00   5.97173e-07 
 21   0   0   1.00249e+00   1.00249e+00   1.00249e+00  -6.08178e-07   0.00000e+00   6.08178e-07 
 22   0   0   1.00187e+00   1.00187e+00   1.00187e+00  -6.16783e-07   0.00000e+00   6.16783e-07 
 23   0   0   1.00125e+00   1.00125e+00   1.00125e+00  -6.22954e-07   0.00000e+00   6.22954e-07 
 24   0   0   1.00063e+00   1.00063e+00   1.00063e+00  -6.26666e-07   0.00000e+00   6.26666e-07 
 25   0   0   1.00000e+00   1.00000e+00   1.00000e+00  -6.27905e-07   0.00000e+00   6.27905e-07 
 26   0   0   9.99372e-01   9.99372e-01   9.99372e-01  -6.26666e-07   0.00000e+00   6.26666e-07 
 27   0   0   9.98747e-01   9.98747e-01   9.98747e-01  -6.22954e-07   0.00000e+00   6.22954e-07 
 28   0   0   9.98126e-01   9.98126e-01   9.98126e-01  -6.16783e-07   0.00000e+00   6.16783e-07 
 29   0   0   9.97513e-01   9.97513e-01   9.97513e-01  -6.08178e-07   0.00000e+00   6.08178e-07 
 30   0   0   9.96910e-01   9.96910e-01   9.96910e-01  -5.97173e-07   0.00000e+00   5.97173e-07 
 31   0   0   9.96319e-01   9.96319e-01   9.96319e-01  -5.83811e-07   0.00000e+00   5.83811e-07 
 32   0   0   9.95742e-01   9.95742e-01   9.95742e-01  -5.68146e-07   0.00000e+00   5.68146e-07 
 33   0   0   9.95182e-01   9.95182e-01   9.95182e-01  -5.50238e-07   0.00000e+00   5.50238e-07 
 34   0   0   9.94642e-01   9.94642e-01   9.94642e-01  -5.30158e-07   0.00000e+00   5.30158e-07 
 35   0   0   9.94122e-01   9.94122e-01   9.94122e-01  -5.07986e-07   0.00000e+00   5.07986e-07 
 36   0   0   9.93626e-01   9.93626e-01   9.93626e-01  -4.83809e-07   0.00000e+00   4.83809e-07 
 37   0   0   9.93155e-01   9.93155e-01   9.93155e-01  -4.57723e-07   0.00000e+00   4.57723e-07 
 38   0   0   9.92710e-01   9.92710e-01   9.92710e-01  -4.29831e-07   0.00000e+00   4.29831e-07 
 39   0   0   9.92295e-01   9.92295e-01   9.92295e-01  -4.00242e-07   0.00000e+00   4.00242e-07 
 40   0   0   9.91910e-01   9.91910e-01   9.91910e-01  -3.69073e-07   0.00000e+00   3.69073e-07 
 41   0   0   9.91557e-01   9.91557e-01   9.91557e-01  -3.36448e-07   0.00000e+00   3.36448e-07 
 42   0   0   9.91237e-01   9.91237e-01   9.91237e-01  -3.02496e-07   0.00000e+00   3.02496e-07 
 43   0   0   9.90952e-01   9.90952e-01   9.90952e-01  -2.67349e-07   0.00000e+00   2.67349e-07 
 44   0   0   9.90702e-01   9.90702e-01   9.90702e-01  -2.31147e-07   0.00000e+00   2.31147e-07 
 45   0   0   9.90489e-01   9.90489e-01   9.90489e-01  -1.94033e-07   0.00000e+00   1.94033e-07 
 46   0   0   9.90314e-01   9.90314e-01   9.90314e-01  -1.56154e-07   0.00000e+00   1.56154e-07 
 47   0   0   9.90177e-01   9.90177e-01   9.90177e-01  -1.17658e-07   0.00000e+00   1.17658e-07 
 48   0   0   9.90079e-01   9.90079e-01   9.90079e-01  -7.86974e-08   0.00000e+00   7.86974e-08 
 49   0   0   9.90020e-01   9.90020e-01   9.90020e-01  -3.94265e-08   0.00000e+00   3.94265e-08 
 50   0   0   9.90000e-01   9.90000e-01   9.90000e-01   0.00000e+00   0.00000e+00   0.00000e+00 
 51   0   0   9.90020e-01   9.90020e-01   9.90020e-01   3.94265e-08   0.00000e+00  -3.94265e-08 
 52   0   0   9.90079e-01   9.90079e-01   9.90079e-01   7.86974e-08   0.00000e+00  -7.86974e-08 
 53   0   0   9.90177e-01   9.90177e-01   9.90177e-01   1.17658e-07   0.00000e+00  -1.17658e-07 
 54   0   0   9.90314e-01   9.90314e-01   9.90314e-01   1.56154e-07   0.00000e+00  -1.56154e-07 
 55   0   0   9.90489e-01   9.90489e-01   9.90489e-01   1.94033e-07   0.00000e+00  -1.94033e-07 
 56   0   0   9.90702e-01   9.90702e-01   9.90702e-01   2.31147e-07   0.00000e+00  -2.31147e-07 
 57   0   0   9.90952e-01   9.90952e-01   9.90952e-01   2.67349e-07   0.00000e+00  -2.67349e-07 
 58   0   0   9.91237e-01   9.91237e-01   9.91237e-01   3.02496e-07   0.00000e+00  -3.02496e-07 
 59   0   0   9.91557e-01   9.91557e-01   9.91557e-01   3.36448e-07   0.00000e+00  -3.36448e-07 
 60   0   0   9.91910e-01   9.91910e-01   9.91910e-01   3.69073e-07   0.00000e+00  -3.69073e-07 
 61   0   0   9.92295e-01   9.92295e-01   9.92295e-01   4.00242e-07   0.00000e+00  -4.00242e-07 
 62   0   0   9.92710e-01   9.92710e-01   9.92710e-01   4.29831e-07   0.00000e+00  -4.29831e-07 
 63   0   0   9.93155e-01   9.93155e-01   9.93155e-01   4.57723e-07   0.00000e+00  -4.57723e-07 
 64   0   0   9.93626e-01   9.93626e-01   9.93626e-01   4.83809e-07   0.00000e+00  -4.83809e-07 
 65   0   0   9.94122e-01   9.94122e-01   9.94122e-01   5.07986e-07   0.00000e+00  -5.07986e-07 
 66   0   0   9.94642e-01   9.94642e-01   9.94642e-01   5.30158e-07   0.00000e+00  -5.30158e-07 
 67   0   0   9.95182e-01   9.95182e-01   9.95182e-01   5.50238e-07   0.00000e+00  -5.50238e-07 
 68   0   0   9.95742e-01   9.95742e-01   9.95742e-01   5.68146e-07   0.00000e+00  -5.68146e-07 
 69   0   0   9.96319e-01   9.96319e-01   9.96319e-01   5.83811e-07   0.00000e+00  -5.83811e-07 
 70   0   0   9.96910e-01   9.96910e-01   9.96910e-01   5.97173e-07   0.00000e+00  -5.97173e-07 
 71   0   0   9.97513e-01   9.97513e-01   9.97513e-01   6.08178e-07   0.00000e+00  -6.08178e-07 
 72   0   0   9.98126e-01   9.98126e-01   9.98126e-01   6.16783e-07   0.00000e+00  -6.16783e-07 
 73   0   0   9.98747e-01   9.98747e-01   9.98747e-01   6.22954e-07   0.00000e+00  -6.22954e-07 
 74   0   0   9.99372e-01   9.99372e-01   9.99372e-01   6.26666e-07   0.00000e+00  -6.26666e-07 
 75   0   0   1.00000e+00   1.00000e+00   1.00000e+00   6.27905e-07   0.00000e+00  -6.27905e-07 
 76   0   0   1.00063e+00   1.00063e+00   1.00063e+00   6.26666e-07   0.00000e+00  -6.26666e-07 
 77   0   0   1.00125e+00   1.00125e+00   1.00125e+00   6.22954e-07   0.00000e+00  -6.22954e-07 
 78   0   0   1.00187e+00   1.00187e+00   1.00187e+00   6.16783e-07   0.00000e+00  -6.16783e-07 
 79   0   0   1.00249e+00   1.00249e+00   1.00249e+00   6.08178e-07   0.00000e+00  -6.08178e-07 
 80   0   0   1.00309e+00   1.00309e+00   1.00309e+00   5.97173e-07   0.00000e+00  -5.97173e-07 
 81   0   0   1.00368e+00   1.00368e+00   1.00368e+00   5.83811e-07   0.00000e+00  -5.83811e-07 
 82   0   0   1.00426e+00   1.00426e+00   1.00426e+00   5.68146e-07   0.00000e+00  -5.68146e-07 
 83   0   0   1.00482e+00   1.00482e+00   1.00482e+00   5.50238e-07   0.00000e+00  -5.50238e-07 
 84   0   0   1.00536e+00   1.00536e+00   1.00536e+00   5.30158e-07   0.00000e+00  -5.30158e-07 
 85   0   0   1.00588e+00   1.00588e+00   1.00588e+00   5.07986e-07   0.00000e+00  -5.07986e-07 
 86   0   0   1.00637e+00   1.00637e+00   1.00637e+00   4.83809e-07   0.00000e+00  -4.83809e-07 
 87   0   0   1.00685e+00   1.00685e+00   1.00685e+00   4.57723e-07   0.00000e+00  -4.57723e-07 
 88   0   0   1.00729e+00   1.00729e+00   1.00729e+00   4.29831e-07   0.00000e+00  -4.29831e-07 
 89   0   0   1.00771e+00   1.00771e+00   1.00771e+00   4.00242e-07   0.00000e+00  -4.00242e-07 
 90   0   0   1.00809e+00   1.00809e+00   1.00809e+00   3.69073e-07   0.00000e+00  -3.69073e-07 
 91   0   0   1.00844e+00   1.00844e+00   1.00844e+00   3.36448e-07   0.00000e+00  -3.36448e-07 
 92   0   0   1.00876e+00   1.00876e+00   1.00876e+00   3.02496e-07   0.00000e+00  -3.02496e-07 
 93   0   0   1.00905e+00   1.00905e+00   1.00905e+00   2.67349e-07   0.00000e+00  -2.67349e-07 
 94   0   0   1.00930e+00   1.00930e+00   1.00930e+00   2.31147e-07   0.00000e+00  -2.31147e-07 
