 0.00000e+00  1.00382e+00  6.08957e-15  1.50957e+00  6.06639e-15  1.00638e+00  1.00255e+00
 4.70000e+00  1.00361e+00 -3.72588e-03  1.50904e+00 -3.71247e-03  1.00603e+00  1.00241e+00
 4.80000e+00  1.00360e+00 -3.80232e-03  1.50902e+00 -3.78866e-03  1.00602e+00  1.00240e+00
 4.90000e+00  1.00360e+00 -3.87857e-03  1.50900e+00 -3.86468e-03  1.00600e+00  1.00240e+00
 5.00000e+00  1.00359e+00 -3.95465e-03  1.50898e+00 -3.94052e-03  1.00598e+00  1.00239e+00
 5.10000e+00  1.00358e+00 -4.03054e-03  1.50895e+00 -4.01617e-03  1.00597e+00  1.00238e+00
 5.20000e+00  1.00357e+00 -4.10624e-03  1.50893e+00 -4.09165e-03  1.00595e+00  1.00238e+00
 5.30000e+00  1.00356e+00 -4.18176e-03  1.50891e+00 -4.16693e-03  1.00594e+00  1.00237e+00
 5.40000e+00  1.00355e+00 -4.25707e-03  1.50888e+00 -4.24202e-03  1.00592e+00  1.00236e+00
 5.50000e+00  1.00354e+00 -4.33219e-03  1.50886e+00 -4.31692e-03  1.00590e+00  1.00236e+00
 5.60000e+00  1.00353e+00 -4.40711e-03  1.50883e+00 -4.39162e-03  1.00589e+00  1.00235e+00
 5.70000e+00  1.00352e+00 -4.48182e-03  1.50880e+00 -4.46611e-03  1.00587e+00  1.00234e+00
 5.80000e+00  1.00351e+00 -4.55633e-03  1.50878e+00 -4.54040e-03  1.00585e+00  1.00234e+00
 5.90000e+00  1.00350e+00 -4.63062e-03  1.50875e+00 -4.61449e-03  1.00583e+00  1.00233e+00
 6.00000e+00  1.00349e+00 -4.70470e-03  1.50872e+00 -4.68836e-03  1.00582e+00  1.00232e+00
 6.10000e+00  1.00347e+00 -4.77856e-03  1.50870e+00 -4.76201e-03  1.00580e+00  1.00232e+00
 6.20000e+00  1.00346e+00 -4.85219e-03  1.50867e+00 -4.83545e-03  1.00578e+00  1.00231e+00
 6.30000e+00  1.00345e+00 -4.92560e-03  1.50864e+00 -4.90866e-03  1.00576e+00  1.00230e+00
 6.40000e+00  1.00344e+00 -4.99879e-03  1.50861e+00 -4.98165e-03  1.00574e+00  1.00229e+00
 6.50000e+00  1.00343e+00 -5.07174e-03  1.50858e+00 -5.05441e-03  1.00572e+00  1.00228e+00
 6.60000e+00  1.00342e+00 -5.14445e-03  1.50855e+00 -5.12693e-03  1.00570e+00  1.00228e+00
 6.70000e+00  1.00340e+00 -5.21693e-03  1.50852e+00 -5.19923e-03  1.00568e+00  1.00227e+00
 6.80000e+00  1.00339e+00 -5.28917e-03  1.50849e+00 -5.27128e-03  1.00566e+00  1.00226e+00
 6.90000e+00  1.00338e+00 -5.36116e-03  1.50846e+00 -5.34310e-03  1.00564e+00  1.00225e+00
 7.00000e+00  1.00337e+00 -5.43290e-03  1.50843e+00 -5.41466e-03  1.00562e+00  1.00224e+00
 7.10000e+00  1.00336e+00 -5.50439e-03  1.50840e+00 -5.48598e-03  1.00560e+00  1.00224e+00
 7.20000e+00  1.00334e+00 -5.57563e-03  1.50837e+00 -5.55705e-03  1.00558e+00  1.00223e+00
 7.30000e+00  1.00333e+00 -5.64661e-03  1.50833e+00 -5.62787e-03  1.00556e+00  1.00222e+00
 7.40000e+00  1.00332e+00 -5.71733e-03  1.50830e+00 -5.69843e-03  1.00553e+00  1.00221e+00
 7.50000e+00  1.00330e+00 -5.78778e-03  1.50827e+00 -5.76873e-03  1.00551e+00  1.00220e+00
 7.60000e+00  1.00329e+00 -5.85797e-03  1.50823e+00 -5.83876e-03  1.00549e+00  1.00219e+00
 7.70000e+00  1.00328e+00 -5.92789e-03  1.50820e+00 -5.90853e-03  1.00547e+00  1.00218e+00
 7.80000e+00  1.00326e+00 -5.99753e-03  1.50817e+00 -5.97803e-03  1.00544e+00  1.00217e+00
 7.90000e+00  1.00325e+00 -6.06690e-03  1.50813e+00 -6.04725e-03  1.00542e+00  1.00216e+00
 8.00000e+00  1.00323e+00 -6.13599e-03  1.50810e+00 -6.11620e-03  1.00540e+00  1.00216e+00
 8.10000e+00  1.00322e+00 -6.20479e-03  1.50806e+00 -6.18487e-03  1.00537e+00  1.00215e+00
 8.20000e+00  1.00321e+00 -6.27331e-03  1.50803e+00 -6.25326e-03  1.00535e+00  1.00214e+00
 8.30000e+00  1.00319e+00 -6.34155e-03  1.50799e+00 -6.32137e-03  1.00533e+00  1.00213e+00
 8.40000e+00  1.00318e+00 -6.40949e-03  1.50795e+00 -6.38918e-03  1.00530e+00  1.00212e+00
 8.50000e+00  1.00316e+00 -6.47713e-03  1.50792e+00 -6.45671e-03  1.00528e+00  1.00211e+00
 8.60000e+00  1.00315e+00 -6.54448e-03  1.50788e+00 -6.52395e-03  1.00525e+00  1.00210e+00
 8.70000e+00  1.00313e+00 -6.61153e-03  1.50784e+00 -6.59088e-03  1.00523e+00  1.00209e+00
 8.80000e+00  1.00312e+00 -6.67828e-03  1.50780e+00 -6.65752e-03  1.00520e+00  1.00208e+00
 8.90000e+00  1.00310e+00 -6.74472e-03  1.50777e+00 -6.72386e-03  1.00518e+00  1.00207e+00
 9.00000e+00  1.00309e+00 -6.81085e-03  1.50773e+00 -6.78989e-03  1.00515e+00  1.00206e+00
 9.10000e+00  1.00307e+00 -6.87667e-03  1.50769e+00 -6.85561e-03  1.00513e+00  1.00205e+00
 9.20000e+00  1.00306e+00 -6.94218e-03  1.50765e+00 -6.92102e-03  1.00510e+00  1.00204e+00
 9.30000e+00  1.00304e+00 -7.00736e-03  1.50761e+00 -6.98612e-03  1.00507e+00  1.00203e+00
 9.40000e+00  1.00302e+00 -7.07223e-03  1.50757e+00 -7.05091e-03  1.00505e+00  1.00202e+00
 9.50000e+00  1.00301e+00 -7.13678e-03  1.50753e+00 -7.11537e-03  1.00502e+00  1.00200e+00
 9.60000e+00  1.00299e+00 -7.20100e-03  1.50749e+00 -7.17951e-03  1.00499e+00  1.00199e+00
 9.70000e+00  1.00298e+00 -7.26489e-03  1.50745e+00 -7.24333e-03  1.00497e+00  1.00198e+00
 9.80000e+00  1.00296e+00 -7.32845e-03  1.50741e+00 -7.30682e-03  1.00494e+00  1.00197e+00
 9.90000e+00  1.00294e+00 -7.39167e-03  1.50737e+00 -7.36998e-03  1.00491e+00  1.00196e+00
 1.00000e+01  1.00293e+00 -7.45456e-03  1.50732e+00 -7.43281e-03  1.00488e+00  1.00195e+00
 1.01000e+01  1.00291e+00 -7.51712e-03  1.50728e+00 -7.49531e-03  1.00485e+00  1.00194e+00
 1.02000e+01  1.00289e+00 -7.57933e-03  1.50724e+00 -7.55746e-03  1.00483e+00  1.00193e+00
 1.03000e+01  1.00288e+00 -7.64119e-03  1.50720e+00 -7.61928e-03  1.00480e+00  1.00192e+00
 1.04000e+01  1.00286e+00 -7.70271e-03  1.50715e+00 -7.68075e-03  1.00477e+00  1.00190e+00
 1.05000e+01  1.00284e+00 -7.76388e-03  1.50711e+00 -7.74188e-03  1.00474e+00  1.00189e+00
 1.06000e+01  1.00282e+00 -7.82470e-03  1.50707e+00 -7.80266e-03  1.00471e+00  1.00188e+00
 1.07000e+01  1.00281e+00 -7.88516e-03  1.50702e+00 -7.86309e-03  1.00468e+00  1.00187e+00
 1.08000e+01  1.00279e+00 -7.94527e-03  1.50698e+00 -7.92317e-03  1.00465e+00  1.00186e+00
 1.09000e+01  1.00277e+00 -8.00501e-03  1.50693e+00 -7.98289e-03  1.00462e+00  1.00185e+00
 1.10000e+01  1.00275e+00 -8.06440e-03  1.50689e+00 -8.04226e-03  1.00459e+00  1.00183e+00
 1.11000e+01  1.00274e+00 -8.12342e-03  1.50684e+00 -8.10126e-03  1.00456e+00  1.00182e+00
 1.12000e+01  1.00272e+00 -8.18208e-03  1.50680e+00 -8.15990e-03  1.00453e+00  1.00181e+00
 1.13000e+01  1.00270e+00 -8.24036e-03  1.50675e+00 -8.21818e-03  1.00450e+00  1.00180e+00
 1.14000e+01  1.00268e+00 -8.29828e-03  1.50671e+00 -8.27609e-03  1.00447e+00  1.00179e+00
 1.15000e+01  1.00266e+00 -8.35582e-03  1.50666e+00 -8.33363e-03  1.00444e+00  1.00177e+00
 1.16000e+01  1.00264e+00 -8.41298e-03  1.50662e+00 -8.39080e-03  1.00441e+00  1.00176e+00
 1.17000e+01  1.00263e+00 -8.46977e-03  1.50657e+00 -8.44759e-03  1.00438e+00  1.00175e+00
 1.18000e+01  1.00261e+00 -8.52617e-03  1.50652e+00 -8.50401e-03  1.00435e+00  1.00174e+00
 1.19000e+01  1.00259e+00 -8.58220e-03  1.50647e+00 -8.56005e-03  1.00432e+00  1.00172e+00
 1.20000e+01  1.00257e+00 -8.63784e-03  1.50643e+00 -8.61570e-03  1.00429e+00  1.00171e+00
 1.21000e+01  1.00255e+00 -8.69309e-03  1.50638e+00 -8.67098e-03  1.00425e+00  1.00170e+00
 1.22000e+01  1.00253e+00 -8.74795e-03  1.50633e+00 -8.72587e-03  1.00422e+00  1.00169e+00
 1.23000e+01  1.00251e+00 -8.80242e-03  1.50628e+00 -8.78037e-03  1.00419e+00  1.00167e+00
