 1.40000e+01  2.06374e-01  0.00000e+00  5.21648e-03  0.00000e+00 -2.43135e-03 -2.32514e-03  1.54434e-01
 1.45000e+01  2.06129e-01  0.00000e+00  5.20811e-03  0.00000e+00 -2.43457e-03 -2.33236e-03  1.54264e-01
 1.50000e+01  2.05878e-01  0.00000e+00  5.19953e-03  0.00000e+00 -2.43783e-03 -2.33971e-03  1.54089e-01
 1.55000e+01  2.05621e-01  0.00000e+00  5.19076e-03  0.00000e+00 -2.44111e-03 -2.34716e-03  1.53910e-01
 1.60000e+01  2.05358e-01  0.00000e+00  5.18181e-03  0.00000e+00 -2.44440e-03 -2.35472e-03  1.53728e-01
 1.65000e+01  2.05090e-01  0.00000e+00  5.17268e-03  0.00000e+00 -2.44771e-03 -2.36236e-03  1.53541e-01
 1.70000e+01  2.04818e-01  0.00000e+00  5.16339e-03  0.00000e+00 -2.45102e-03 -2.37009e-03  1.53351e-01
 1.75000e+01  2.04540e-01  0.00000e+00  5.15393e-03  0.00000e+00 -2.45433e-03 -2.37788e-03  1.53158e-01
 1.80000e+01  2.04258e-01  0.00000e+00  5.14433e-03  0.00000e+00 -2.45763e-03 -2.38573e-03  1.52962e-01
 1.85000e+01  2.03971e-01  0.00000e+00  5.13459e-03  0.00000e+00 -2.46091e-03 -2.39363e-03  1.52763e-01
 1.90000e+01  2.03681e-01  0.00000e+00  5.12473e-03  0.00000e+00 -2.46418e-03 -2.40157e-03  1.52561e-01
 1.95000e+01  2.03387e-01  0.00000e+00  5.11474e-03  0.00000e+00 -2.46741e-03 -2.40953e-03  1.52357e-01
 2.00000e+01  2.03090e-01  0.00000e+00  5.10465e-03  0.00000e+00 -2.47062e-03 -2.41750e-03  1.52150e-01
 2.05000e+01  2.02790e-01  0.00000e+00  5.09445e-03  0.00000e+00 -2.47379e-03 -2.42549e-03  1.51941e-01
 2.10000e+01  2.02487e-01  0.00000e+00  5.08417e-03  0.00000e+00 -2.47692e-03 -2.43347e-03  1.51730e-01
 2.15000e+01  2.02181e-01  0.00000e+00  5.07381e-03  0.00000e+00 -2.48001e-03 -2.44143e-03  1.51518e-01
 2.20000e+01  2.01874e-01  0.00000e+00  5.06339e-03  0.00000e+00 -2.48305e-03 -2.44937e-03  1.51304e-01
 2.25000e+01  2.01564e-01  0.00000e+00  5.05290e-03  0.00000e+00 -2.48603e-03 -2.45728e-03  1.51089e-01
 2.30000e+01  2.01253e-01  0.00000e+00  5.04237e-03  0.00000e+00 -2.48895e-03 -2.46515e-03  1.50872e-01
 2.35000e+01  2.00941e-01  0.00000e+00  5.03181e-03  0.00000e+00 -2.49181e-03 -2.47297e-03  1.50655e-01
 2.40000e+01  2.00628e-01  0.00000e+00  5.02122e-03  0.00000e+00 -2.49461e-03 -2.48073e-03  1.50437e-01
 2.45000e+01  2.00314e-01  0.00000e+00  5.01061e-03  0.00000e+00 -2.49734e-03 -2.48843e-03  1.50219e-01
 2.50000e+01  2.00000e-01  0.00000e+00  5.00000e-03  0.00000e+00 -2.50000e-03 -2.49605e-03  1.50000e-01
 2.55000e+01  1.99686e-01  0.00000e+00  4.98940e-03  0.00000e+00 -2.50259e-03 -2.50360e-03  1.49781e-01
 2.60000e+01  1.99372e-01  0.00000e+00  4.97881e-03  0.00000e+00 -2.50510e-03 -2.51105e-03  1.49563e-01
 2.65000e+01  1.99059e-01  0.00000e+00  4.96824e-03  0.00000e+00 -2.50753e-03 -2.51841e-03  1.49345e-01
 2.70000e+01  1.98747e-01  0.00000e+00  4.95772e-03  0.00000e+00 -2.50989e-03 -2.52567e-03  1.49128e-01
 2.75000e+01  1.98436e-01  0.00000e+00  4.94724e-03  0.00000e+00 -2.51217e-03 -2.53283e-03  1.48911e-01
 2.80000e+01  1.98126e-01  0.00000e+00  4.93682e-03  0.00000e+00 -2.51437e-03 -2.53987e-03  1.48696e-01
 2.85000e+01  1.97819e-01  0.00000e+00  4.92647e-03  0.00000e+00 -2.51648e-03 -2.54679e-03  1.48482e-01
 2.90000e+01  1.97513e-01  0.00000e+00  4.91620e-03  0.00000e+00 -2.51851e-03 -2.55359e-03  1.48269e-01
 2.95000e+01  1.97210e-01  0.00000e+00  4.90601e-03  0.00000e+00 -2.52047e-03 -2.56026e-03  1.48058e-01
 3.00000e+01  1.96910e-01  0.00000e+00  4.89593e-03  0.00000e+00 -2.52234e-03 -2.56681e-03  1.47849e-01
 3.05000e+01  1.96613e-01  0.00000e+00  4.88595e-03  0.00000e+00 -2.52412e-03 -2.57321e-03  1.47642e-01
 3.10000e+01  1.96319e-01  0.00000e+00  4.87609e-03  0.00000e+00 -2.52583e-03 -2.57948e-03  1.47438e-01
 3.15000e+01  1.96029e-01  0.00000e+00  4.86635e-03  0.00000e+00 -2.52746e-03 -2.58560e-03  1.47235e-01
 3.20000e+01  1.95742e-01  0.00000e+00  4.85675e-03  0.00000e+00 -2.52900e-03 -2.59157e-03  1.47036e-01
 3.25000e+01  1.95460e-01  0.00000e+00  4.84730e-03  0.00000e+00 -2.53047e-03 -2.59740e-03  1.46840e-01
 3.30000e+01  1.95182e-01  0.00000e+00  4.83800e-03  0.00000e+00 -2.53186e-03 -2.60307e-03  1.46646e-01
 3.35000e+01  1.94910e-01  0.00000e+00  4.82887e-03  0.00000e+00 -2.53318e-03 -2.60859e-03  1.46456e-01
 3.40000e+01  1.94642e-01  0.00000e+00  4.81991e-03  0.00000e+00 -2.53442e-03 -2.61395e-03  1.46270e-01
 3.45000e+01  1.94379e-01  0.00000e+00  4.81113e-03  0.00000e+00 -2.53559e-03 -2.61915e-03  1.46087e-01
 3.50000e+01  1.94122e-01  0.00000e+00  4.80254e-03  0.00000e+00 -2.53669e-03 -2.62419e-03  1.45908e-01
 3.55000e+01  1.93871e-01  0.00000e+00  4.79415e-03  0.00000e+00 -2.53772e-03 -2.62907e-03  1.45733e-01
 3.60000e+01  1.93626e-01  0.00000e+00  4.78596e-03  0.00000e+00 -2.53868e-03 -2.63378e-03  1.45562e-01
 3.65000e+01  1.93387e-01  0.00000e+00  4.77799e-03  0.00000e+00 -2.53958e-03 -2.63833e-03  1.45396e-01
 3.70000e+01  1.93155e-01  0.00000e+00  4.77023e-03  0.00000e+00 -2.54042e-03 -2.64272e-03  1.45234e-01
 3.75000e+01  1.92929e-01  0.00000e+00  4.76271e-03  0.00000e+00 -2.54120e-03 -2.64694e-03  1.45077e-01
 3.80000e+01  1.92710e-01  0.00000e+00  4.75542e-03  0.00000e+00 -2.54193e-03 -2.65099e-03  1.44925e-01
 3.85000e+01  1.92499e-01  0.00000e+00  4.74838e-03  0.00000e+00 -2.54260e-03 -2.65487e-03  1.44777e-01
 3.90000e+01  1.92295e-01  0.00000e+00  4.74158e-03  0.00000e+00 -2.54322e-03 -2.65859e-03  1.44635e-01
 3.95000e+01  1.92098e-01  0.00000e+00  4.73504e-03  0.00000e+00 -2.54379e-03 -2.66214e-03  1.44498e-01
 4.00000e+01  1.91910e-01  0.00000e+00  4.72876e-03  0.00000e+00 -2.54431e-03 -2.66552e-03  1.44367e-01
 4.05000e+01  1.91729e-01  0.00000e+00  4.72275e-03  0.00000e+00 -2.54479e-03 -2.66874e-03  1.44241e-01
 4.10000e+01  1.91557e-01  0.00000e+00  4.71702e-03  0.00000e+00 -2.54522e-03 -2.67178e-03  1.44121e-01
 4.15000e+01  1.91393e-01  0.00000e+00  4.71156e-03  0.00000e+00 -2.54562e-03 -2.67466e-03  1.44007e-01
 4.20000e+01  1.91237e-01  0.00000e+00  4.70638e-03  0.00000e+00 -2.54598e-03 -2.67737e-03  1.43898e-01
 4.25000e+01  1.91090e-01  0.00000e+00  4.70150e-03  0.00000e+00 -2.54631e-03 -2.67992e-03  1.43796e-01
 4.30000e+01  1.90952e-01  0.00000e+00  4.69691e-03  0.00000e+00 -2.54660e-03 -2.68230e-03  1.43699e-01
 4.35000e+01  1.90822e-01  0.00000e+00  4.69261e-03  0.00000e+00 -2.54687e-03 -2.68451e-03  1.43609e-01
 4.40000e+01  1.90702e-01  0.00000e+00  4.68862e-03  0.00000e+00 -2.54710e-03 -2.68656e-03  1.43526e-01
 4.45000e+01  1.90591e-01  0.00000e+00  4.68493e-03  0.00000e+00 -2.54731e-03 -2.68844e-03  1.43448e-01
 4.50000e+01  1.90489e-01  0.00000e+00  4.68156e-03  0.00000e+00 -2.54750e-03 -2.69015e-03  1.43377e-01
 4.55000e+01  1.90397e-01  0.00000e+00  4.67849e-03  0.00000e+00 -2.54766e-03 -2.69170e-03  1.43313e-01
 4.60000e+01  1.90314e-01  0.00000e+00  4.67574e-03  0.00000e+00 -2.54780e-03 -2.69309e-03  1.43255e-01
 4.65000e+01  1.90241e-01  0.00000e+00  4.67331e-03  0.00000e+00 -2.54792e-03 -2.69431e-03  1.43204e-01
 4.70000e+01  1.90177e-01  0.00000e+00  4.67119e-03  0.00000e+00 -2.54803e-03 -2.69537e-03  1.43160e-01
 4.75000e+01  1.90123e-01  0.00000e+00  4.66940e-03  0.00000e+00 -2.54811e-03 -2.69627e-03  1.43122e-01
 4.80000e+01  1.90079e-01  0.00000e+00  4.66793e-03  0.00000e+00 -2.54818e-03 -2.69700e-03  1.43091e-01
 4.85000e+01  1.90044e-01  0.00000e+00  4.66679e-03  0.00000e+00 -2.54823e-03 -2.69757e-03  1.43067e-01
 4.90000e+01  1.90020e-01  0.00000e+00  4.66597e-03  0.00000e+00 -2.54827e-03 -2.69798e-03  1.43050e-01
 4.95000e+01  1.90005e-01  0.00000e+00  4.66548e-03  0.00000e+00 -2.54829e-03 -2.69822e-03  1.43040e-01
 5.00000e+01  1.90000e-01  0.00000e+00  4.66532e-03  0.00000e+00 -2.54830e-03 -2.69830e-03  1.43036e-01
 5.05000e+01  1.90005e-01  0.00000e+00  4.66548e-03  0.00000e+00 -2.54829e-03 -2.69822e-03  1.43040e-01
 5.10000e+01  1.90020e-01  0.00000e+00  4.66597e-03  0.00000e+00 -2.54827e-03 -2.69798e-03  1.43050e-01
 5.15000e+01  1.90044e-01  0.00000e+00  4.66679e-03  0.00000e+00 -2.54823e-03 -2.69757e-03  1.43067e-01
 5.20000e+01  1.90079e-01  0.00000e+00  4.66793e-03  0.00000e+00 -2.54818e-03 -2.69700e-03  1.43091e-01
 5.25000e+01  1.90123e-01  0.00000e+00  4.66940e-03  0.00000e+00 -2.54811e-03 -2.69627e-03  1.43122e-01
 5.30000e+01  1.90177e-01  0.00000e+00  4.67119e-03  0.00000e+00 -2.54803e-03 -2.69537e-03  1.43160e-01
 5.35000e+01  1.90241e-01  0.00000e+00  4.67331e-03  0.00000e+00 -2.54792e-03 -2.69431e-03  1.43204e-01
 5.40000e+01  1.90314e-01  0.00000e+00  4.67574e-03  0.00000e+00 -2.54780e-03 -2.69309e-03  1.43255e-01
 5.45000e+01  1.90397e-01  0.00000e+00  4.67849e-03  0.00000e+00 -2.54766e-03 -2.69170e-03  1.43313e-01
 5.50000e+01  1.90489e-01  0.00000e+00  4.68156e-03  0.00000e+00 -2.54750e-03 -2.69015e-03  1.43377e-01
 5.55000e+01  1.90591e-01  0.00000e+00  4.68493e-03  0.00000e+00 -2.54731e-03 -2.68844e-03  1.43448e-01
 5.60000e+01  1.90702e-01  0.00000e+00  4.68862e-03  0.00000e+00 -2.54710e-03 -2.68656e-03  1.43526e-01
 5.65000e+01  1.90822e-01  0.00000e+00  4.69261e-03  0.00000e+00 -2.54687e-03 -2.68451e-03  1.43609e-01
 5.70000e+01  1.90952e-01  0.00000e+00  4.69691e-03  0.00000e+00 -2.54660e-03 -2.68230e-03  1.43699e-01
 5.75000e+01  1.91090e-01  0.00000e+00  4.70150e-03  0.00000e+00 -2.54631e-03 -2.67992e-03  1.43796e-01
 5.80000e+01  1.91237e-01  0.00000e+00  4.70638e-03  0.00000e+00 -2.54598e-03 -2.67737e-03  1.43898e-01
 5.85000e+01  1.91393e-01  0.00000e+00  4.71156e-03  0.00000e+00 -2.54562e-03 -2.67466e-03  1.44007e-01
 5.90000e+01  1.91557e-01  0.00000e+00  4.71702e-03  0.00000e+00 -2.54522e-03 -2.67178e-03  1.44121e-01
 5.95000e+01  1.91729e-01  0.00000e+00  4.72275e-03  0.00000e+00 -2.54479e-03 -2.66874e-03  1.44241e-01
 6.00000e+01  1.91910e-01  0.00000e+00  4.72876e-03  0.00000e+00 -2.54431e-03 -2.66552e-03  1.44367e-01
 6.05000e+01  1.92098e-01  0.00000e+00  4.73504e-03  0.00000e+00 -2.54379e-03 -2.66214e-03  1.44498e-01
 6.10000e+01  1.92295e-01  0.00000e+00  4.74158e-03  0.00000e+00 -2.54322e-03 -2.65859e-03  1.44635e-01
 6.15000e+01  1.92499e-01  0.00000e+00  4.74838e-03  0.00000e+00 -2.54260e-03 -2.65487e-03  1.44777e-01
 6.20000e+01  1.92710e-01  0.00000e+00  4.75542e-03  0.00000e+00 -2.54193e-03 -2.65099e-03  1.44925e-01
 6.25000e+01  1.92929e-01  0.00000e+00  4.76271e-03  0.00000e+00 -2.54120e-03 -2.64694e-03  1.45077e-01
 6.30000e+01  1.93155e-01  0.00000e+00  4.77023e-03  0.00000e+00 -2.54042e-03 -2.64272e-03  1.45234e-01
 6.35000e+01  1.93387e-01  0.00000e+00  4.77799e-03  0.00000e+00 -2.53958e-03 -2.63833e-03  1.45396e-01
 6.40000e+01  1.93626e-01  0.00000e+00  4.78596e-03  0.00000e+00 -2.53868e-03 -2.63378e-03  1.45562e-01
 6.45000e+01  1.93871e-01  0.00000e+00  4.79415e-03  0.00000e+00 -2.53772e-03 -2.62907e-03  1.45733e-01
 6.50000e+01  1.94122e-01  0.00000e+00  4.80254e-03  0.00000e+00 -2.53669e-03 -2.62419e-03  1.45908e-01
 6.55000e+01  1.94379e-01  0.00000e+00  4.81113e-03  0.00000e+00 -2.53559e-03 -2.61915e-03  1.46087e-01
 6.60000e+01  1.94642e-01  0.00000e+00  4.81991e-03  0.00000e+00 -2.53442e-03 -2.61395e-03  1.46270e-01
 6.65000e+01  1.94910e-01  0.00000e+00  4.82887e-03  0.00000e+00 -2.53318e-03 -2.60859e-03  1.46456e-01
 6.70000e+01  1.95182e-01  0.00000e+00  4.83800e-03  0.00000e+00 -2.53186e-03 -2.60307e-03  1.46646e-01
 6.75000e+01  1.95460e-01  0.00000e+00  4.84730e-03  0.00000e+00 -2.53047e-03 -2.59740e-03  1.46840e-01
 6.80000e+01  1.95742e-01  0.00000e+00  4.85675e-03  0.00000e+00 -2.52900e-03 -2.59157e-03  1.47036e-01
 6.85000e+01  1.96029e-01  0.00000e+00  4.86635e-03  0.00000e+00 -2.52746e-03 -2.58560e-03  1.47235e-01
 6.90000e+01  1.96319e-01  0.00000e+00  4.87609e-03  0.00000e+00 -2.52583e-03 -2.57948e-03  1.47438e-01
 6.95000e+01  1.96613e-01  0.00000e+00  4.88595e-03  0.00000e+00 -2.52412e-03 -2.57321e-03  1.47642e-01
 7.00000e+01  1.96910e-01  0.00000e+00  4.89593e-03  0.00000e+00 -2.52234e-03 -2.56681e-03  1.47849e-01
 7.05000e+01  1.97210e-01  0.00000e+00  4.90601e-03  0.00000e+00 -2.52047e-03 -2.56026e-03  1.48058e-01
 7.10000e+01  1.97513e-01  0.00000e+00  4.91620e-03  0.00000e+00 -2.51851e-03 -2.55359e-03  1.48269e-01
 7.15000e+01  1.97819e-01  0.00000e+00  4.92647e-03  0.00000e+00 -2.51648e-03 -2.54679e-03  1.48482e-01
 7.20000e+01  1.98126e-01  0.00000e+00  4.93682e-03  0.00000e+00 -2.51437e-03 -2.53987e-03  1.48696e-01
 7.25000e+01  1.98436e-01  0.00000e+00  4.94724e-03  0.00000e+00 -2.51217e-03 -2.53283e-03  1.48911e-01
 7.30000e+01  1.98747e-01  0.00000e+00  4.95772e-03  0.00000e+00 -2.50989e-03 -2.52567e-03  1.49128e-01
 7.35000e+01  1.99059e-01  0.00000e+00  4.96824e-03  0.00000e+00 -2.50753e-03 -2.51841e-03  1.49345e-01
 7.40000e+01  1.99372e-01  0.00000e+00  4.97881e-03  0.00000e+00 -2.50510e-03 -2.51105e-03  1.49563e-01
 7.45000e+01  1.99686e-01  0.00000e+00  4.98940e-03  0.00000e+00 -2.50259e-03 -2.50360e-03  1.49781e-01
 7.50000e+01  2.00000e-01  0.00000e+00  5.00000e-03  0.00000e+00 -2.50000e-03 -2.49605e-03  1.50000e-01
 7.55000e+01  2.00314e-01  0.00000e+00  5.01061e-03  0.00000e+00 -2.49734e-03 -2.48843e-03  1.50219e-01
 7.60000e+01  2.00628e-01  0.00000e+00  5.02122e-03  0.00000e+00 -2.49461e-03 -2.48073e-03  1.50437e-01
 7.65000e+01  2.00941e-01  0.00000e+00  5.03181e-03  0.00000e+00 -2.49181e-03 -2.47297e-03  1.50655e-01
 7.70000e+01  2.01253e-01  0.00000e+00  5.04237e-03  0.00000e+00 -2.48895e-03 -2.46515e-03  1.50872e-01
 7.75000e+01  2.01564e-01  0.00000e+00  5.05290e-03  0.00000e+00 -2.48603e-03 -2.45728e-03  1.51089e-01
 7.80000e+01  2.01874e-01  0.00000e+00  5.06339e-03  0.00000e+00 -2.48305e-03 -2.44937e-03  1.51304e-01
 7.85000e+01  2.02181e-01  0.00000e+00  5.07381e-03  0.00000e+00 -2.48001e-03 -2.44143e-03  1.51518e-01
 7.90000e+01  2.02487e-01  0.00000e+00  5.08417e-03  0.00000e+00 -2.47692e-03 -2.43347e-03  1.51730e-01
 7.95000e+01  2.02790e-01  0.00000e+00  5.09445e-03  0.00000e+00 -2.47379e-03 -2.42549e-03  1.51941e-01
 8.00000e+01  2.03090e-01  0.00000e+00  5.10465e-03  0.00000e+00 -2.47062e-03 -2.41750e-03  1.52150e-01
 8.05000e+01  2.03387e-01  0.00000e+00  5.11474e-03  0.00000e+00 -2.46741e-03 -2.40953e-03  1.52357e-01
 8.10000e+01  2.03681e-01  0.00000e+00  5.12473e-03  0.00000e+00 -2.46418e-03 -2.40157e-03  1.52561e-01
 8.15000e+01  2.03971e-01  0.00000e+00  5.13459e-03  0.00000e+00 -2.46091e-03 -2.39363e-03  1.52763e-01
 8.20000e+01  2.04258e-01  0.00000e+00  5.14433e-03  0.00000e+00 -2.45763e-03 -2.38573e-03  1.52962e-01
 8.25000e+01  2.04540e-01  0.00000e+00  5.15393e-03  0.00000e+00 -2.45433e-03 -2.37788e-03  1.53158e-01
 8.30000e+01  2.04818e-01  0.00000e+00  5.16339e-03  0.00000e+00 -2.45102e-03 -2.37009e-03  1.53351e-01
 8.35000e+01  2.05090e-01  0.00000e+00  5.17268e-03  0.00000e+00 -2.44771e-03 -2.36236e-03  1.53541e-01
 8.40000e+01  2.05358e-01  0.00000e+00  5.18181e-03  0.00000e+00 -2.44440e-03 -2.35472e-03  1.53728e-01
 8.45000e+01  2.05621e-01  0.00000e+00  5.19076e-03  0.00000e+00 -2.44111e-03 -2.34716e-03  1.53910e-01
 8.50000e+01  2.05878e-01  0.00000e+00  5.19953e-03  0.00000e+00 -2.43783e-03 -2.33971e-03  1.54089e-01
 8.55000e+01  2.06129e-01  0.00000e+00  5.20811e-03  0.00000e+00 -2.43457e-03 -2.33236e-03  1.54264e-01
 8.60000e+01  2.06374e-01  0.00000e+00  5.21648e-03  0.00000e+00 -2.43135e-03 -2.32514e-03  1.54434e-01
 8.65000e+01  2.06613e-01  0.00000e+00  5.22464e-03  0.00000e+00 -2.42816e-03 -2.31806e-03  1.54600e-01
 8.70000e+01  2.06845e-01  0.00000e+00  5.23257e-03  0.00000e+00 -2.42501e-03 -2.31112e-03  1.54762e-01
 8.75000e+01  2.07071e-01  0.00000e+00  5.24029e-03  0.00000e+00 -2.42191e-03 -2.30434e-03  1.54919e-01
 8.80000e+01  2.07290e-01  0.00000e+00  5.24776e-03  0.00000e+00 -2.41887e-03 -2.29772e-03  1.55071e-01
 8.85000e+01  2.07501e-01  0.00000e+00  5.25499e-03  0.00000e+00 -2.41589e-03 -2.29128e-03  1.55218e-01
 8.90000e+01  2.07705e-01  0.00000e+00  5.26198e-03  0.00000e+00 -2.41298e-03 -2.28503e-03  1.55359e-01
 8.95000e+01  2.07902e-01  0.00000e+00  5.26870e-03  0.00000e+00 -2.41015e-03 -2.27897e-03  1.55496e-01
 9.00000e+01  2.08090e-01  0.00000e+00  5.27516e-03  0.00000e+00 -2.40740e-03 -2.27313e-03  1.55627e-01
 9.05000e+01  2.08271e-01  0.00000e+00  5.28135e-03  0.00000e+00 -2.40474e-03 -2.26750e-03  1.55753e-01
 9.10000e+01  2.08443e-01  0.00000e+00  5.28726e-03  0.00000e+00 -2.40218e-03 -2.26210e-03  1.55872e-01
 9.15000e+01  2.08607e-01  0.00000e+00  5.29288e-03  0.00000e+00 -2.39971e-03 -2.25693e-03  1.55987e-01
 9.20000e+01  2.08763e-01  0.00000e+00  5.29822e-03  0.00000e+00 -2.39736e-03 -2.25201e-03  1.56095e-01
 9.25000e+01  2.08910e-01  0.00000e+00  5.30326e-03  0.00000e+00 -2.39511e-03 -2.24734e-03  1.56197e-01
 9.30000e+01  2.09048e-01  0.00000e+00  5.30800e-03  0.00000e+00 -2.39299e-03 -2.24293e-03  1.56293e-01
 9.35000e+01  2.09178e-01  0.00000e+00  5.31244e-03  0.00000e+00 -2.39098e-03 -2.23880e-03  1.56383e-01
 9.40000e+01  2.09298e-01  0.00000e+00  5.31656e-03  0.00000e+00 -2.38911e-03 -2.23494e-03  1.56466e-01
 9.45000e+01  2.09409e-01  0.00000e+00  5.32037e-03  0.00000e+00 -2.38736e-03 -2.23136e-03  1.56544e-01
 9.50000e+01  2.09511e-01  0.00000e+00  5.32387e-03  0.00000e+00 -2.38576e-03 -2.22807e-03  1.56614e-01
 9.55000e+01  2.09603e-01  0.00000e+00  5.32704e-03  0.00000e+00 -2.38429e-03 -2.22507e-03  1.56679e-01
 9.60000e+01  2.09686e-01  0.00000e+00  5.32988e-03  0.00000e+00 -2.38297e-03 -2.22238e-03  1.56736e-01
 9.65000e+01  2.09759e-01  0.00000e+00  5.33240e-03  0.00000e+00 -2.38180e-03 -2.21999e-03  1.56787e-01
 9.70000e+01  2.09823e-01  0.00000e+00  5.33459e-03  0.00000e+00 -2.38077e-03 -2.21791e-03  1.56831e-01
 9.75000e+01  2.09877e-01  0.00000e+00  5.33645e-03  0.00000e+00 -2.37990e-03 -2.21615e-03  1.56869e-01
 9.80000e+01  2.09921e-01  0.00000e+00  5.33797e-03  0.00000e+00 -2.37919e-03 -2.21470e-03  1.56900e-01
 9.85000e+01  2.09956e-01  0.00000e+00  5.33915e-03  0.00000e+00 -2.37863e-03 -2.21357e-03  1.56924e-01
 9.90000e+01  2.09980e-01  0.00000e+00  5.34000e-03  0.00000e+00 -2.37823e-03 -2.21276e-03  1.56941e-01
 9.95000e+01  2.09995e-01  0.00000e+00  5.34051e-03  0.00000e+00 -2.37799e-03 -2.21228e-03  1.56951e-01
