 0.00000e+00  4.64519e-01 -8.45470e-16 -3.49389e-02 -1.82010e-15  9.36405e-03  2.04756e-02  2.59536e-01
 5.00000e-01  4.64369e-01 -6.50668e-04 -3.49032e-02 -1.40119e-03  9.31166e-03  2.04590e-02  2.59471e-01
 1.00000e+00  4.63920e-01 -1.30128e-03 -3.47955e-02 -2.80497e-03  9.15537e-03  2.04093e-02  2.59278e-01
 1.50000e+00  4.63168e-01 -1.95178e-03 -3.46139e-02 -4.21398e-03  8.89786e-03  2.03270e-02  2.58956e-01
 2.00000e+00  4.62108e-01 -2.60209e-03 -3.43553e-02 -5.63092e-03  8.54347e-03  2.02130e-02  2.58509e-01
 2.50000e+00  4.60735e-01 -3.25212e-03 -3.40159e-02 -7.05854e-03  8.09814e-03  2.00684e-02  2.57937e-01
 3.00000e+00  4.59040e-01 -3.90171e-03 -3.35909e-02 -8.49971e-03  7.56931e-03  1.98945e-02  2.57242e-01
 3.50000e+00  4.57014e-01 -4.55065e-03 -3.30749e-02 -9.95734e-03  6.96580e-03  1.96929e-02  2.56428e-01
 4.00000e+00  4.54647e-01 -5.19862e-03 -3.24622e-02 -1.14344e-02  6.29778e-03  1.94652e-02  2.55497e-01
 4.50000e+00  4.51926e-01 -5.84515e-03 -3.17470e-02 -1.29339e-02  5.57673e-03  1.92133e-02  2.54452e-01
 5.00000e+00  4.48840e-01 -6.48959e-03 -3.09233e-02 -1.44586e-02  4.81550e-03  1.89389e-02  2.53296e-01
 5.50000e+00  4.45375e-01 -7.13108e-03 -2.99853e-02 -1.60114e-02  4.02832e-03  1.86439e-02  2.52033e-01
 6.00000e+00  4.41518e-01 -7.76846e-03 -2.89274e-02 -1.75949e-02  3.23080e-03  1.83300e-02  2.50667e-01
 6.50000e+00  4.37256e-01 -8.40030e-03 -2.77444e-02 -1.92114e-02  2.43977e-03  1.79988e-02  2.49203e-01
 7.00000e+00  4.32576e-01 -9.02486e-03 -2.64319e-02 -2.08630e-02  1.67309e-03  1.76517e-02  2.47649e-01
 7.50000e+00  4.27469e-01 -9.64008e-03 -2.49868e-02 -2.25515e-02  9.49160e-04  1.72902e-02  2.46010e-01
 8.00000e+00  4.21922e-01 -1.02435e-02 -2.34074e-02 -2.42783e-02  2.86385e-04  1.69155e-02  2.44296e-01
 8.50000e+00  4.15930e-01 -1.08325e-02 -2.16943e-02 -2.60441e-02 -2.97478e-04  1.65287e-02  2.42515e-01
 9.00000e+00  4.09487e-01 -1.14040e-02 -1.98505e-02 -2.78494e-02 -7.85983e-04  1.61310e-02  2.40674e-01
 9.50000e+00  4.02592e-01 -1.19546e-02 -1.78818e-02 -2.96940e-02 -1.16458e-03  1.57233e-02  2.38784e-01
 1.00000e+01  3.95247e-01 -1.24806e-02 -1.57972e-02 -3.15768e-02 -1.42111e-03  1.53068e-02  2.36852e-01
 1.05000e+01  3.87457e-01 -1.29781e-02 -1.36084e-02 -3.34957e-02 -1.54621e-03  1.48828e-02  2.34890e-01
 1.10000e+01  3.79234e-01 -1.34429e-02 -1.13301e-02 -3.54475e-02 -1.53369e-03  1.44525e-02  2.32905e-01
 1.15000e+01  3.70593e-01 -1.38704e-02 -8.97965e-03 -3.74276e-02 -1.38092e-03  1.40176e-02  2.30909e-01
 1.20000e+01  3.61556e-01 -1.42560e-02 -6.57719e-03 -3.94296e-02 -1.08919e-03  1.35801e-02  2.28910e-01
 1.25000e+01  3.52149e-01 -1.45949e-02 -4.14536e-03 -4.14452e-02 -6.64059e-04  1.31421e-02  2.26919e-01
 1.30000e+01  3.42404e-01 -1.48822e-02 -1.70909e-03 -4.34639e-02 -1.15503e-04  1.27062e-02  2.24942e-01
 1.35000e+01  3.32357e-01 -1.51132e-02  7.04893e-04 -4.54727e-02  5.42329e-04  1.22754e-02  2.22985e-01
 1.40000e+01  3.22050e-01 -1.52831e-02  3.06886e-03 -4.74557e-02  1.29167e-03  1.18532e-02  2.21053e-01
 1.45000e+01  3.11530e-01 -1.53878e-02  5.35522e-03 -4.93941e-02  2.11215e-03  1.14431e-02  2.19147e-01
 1.50000e+01  3.00847e-01 -1.54232e-02  7.53766e-03 -5.12658e-02  2.98190e-03  1.10490e-02  2.17268e-01
 1.55000e+01  2.90053e-01 -1.53861e-02  9.59232e-03 -5.30458e-02  3.87870e-03  1.06748e-02  2.15416e-01
 1.60000e+01  2.79203e-01 -1.52740e-02  1.14986e-02 -5.47057e-02  4.78083e-03  1.03245e-02  2.13591e-01
 1.65000e+01  2.68353e-01 -1.50854e-02  1.32395e-02 -5.62148e-02  5.66784e-03  1.00019e-02  2.11793e-01
 1.70000e+01  2.57559e-01 -1.48201e-02  1.48020e-02 -5.75406e-02  6.52086e-03  9.71045e-03  2.10019e-01
 1.75000e+01  2.46875e-01 -1.44792e-02  1.61769e-02 -5.86497e-02  7.32313e-03  9.45308e-03  2.08268e-01
 1.80000e+01  2.36354e-01 -1.40652e-02  1.73591e-02 -5.95090e-02  8.06024e-03  9.23213e-03  2.06533e-01
 1.85000e+01  2.26045e-01 -1.35825e-02  1.83472e-02 -6.00875e-02  8.72071e-03  9.04911e-03  2.04808e-01
 1.90000e+01  2.15993e-01 -1.30369e-02  1.91438e-02 -6.03581e-02  9.29618e-03  8.90459e-03  2.03083e-01
 1.95000e+01  2.06235e-01 -1.24357e-02  1.97557e-02 -6.02988e-02  9.78200e-03  8.79807e-03  2.01351e-01
 2.00000e+01  1.96806e-01 -1.17878e-02  2.01936e-02 -5.98956e-02  1.01773e-02  8.72798e-03  1.99608e-01
 2.05000e+01  1.87731e-01 -1.11031e-02  2.04719e-02 -5.91437e-02  1.04848e-02  8.69162e-03  1.97854e-01
 2.10000e+01  1.79029e-01 -1.03926e-02  2.06087e-02 -5.80496e-02  1.07111e-02  8.68527e-03  1.96095e-01
 2.15000e+01  1.70714e-01 -9.66791e-03  2.06239e-02 -5.66323e-02  1.08647e-02  8.70426e-03  1.94349e-01
 2.20000e+01  1.62790e-01 -8.94112e-03  2.05377e-02 -5.49244e-02  1.09558e-02  8.74322e-03  1.92634e-01
 2.25000e+01  1.55256e-01 -8.22433e-03  2.03694e-02 -5.29726e-02  1.09940e-02  8.79624e-03  1.90970e-01
 2.30000e+01  1.48109e-01 -7.52935e-03  2.01353e-02 -5.08366e-02  1.09878e-02  8.85708e-03  1.89372e-01
 2.35000e+01  1.41337e-01 -6.86727e-03  1.98491e-02 -4.85880e-02  1.09442e-02  8.91945e-03  1.87850e-01
 2.40000e+01  1.34927e-01 -6.24806e-03  1.95224e-02 -4.63069e-02  1.08695e-02  8.97712e-03  1.86410e-01
