 2.35000e+01  2.01589e-01 -1.71628e-03  1.00313e-01 -8.51375e-03  7.70550e-02  4.66134e-01
 2.40000e+01  2.01228e-01 -1.70555e-03  1.00378e-01 -8.47569e-03  7.70802e-02  4.66704e-01
 2.45000e+01  2.00865e-01 -1.69285e-03  1.00443e-01 -8.42783e-03  7.71046e-02  4.67277e-01
 2.50000e+01  2.00500e-01 -1.67830e-03  1.00506e-01 -8.37054e-03  7.71282e-02  4.67851e-01
 2.55000e+01  2.00135e-01 -1.66196e-03  1.00568e-01 -8.30421e-03  7.71510e-02  4.68425e-01
 2.60000e+01  1.99769e-01 -1.64395e-03  1.00630e-01 -8.22925e-03  7.71731e-02  4.69000e-01
 2.65000e+01  1.99403e-01 -1.62435e-03  1.00690e-01 -8.14609e-03  7.71943e-02  4.69574e-01
 2.70000e+01  1.99037e-01 -1.60328e-03  1.00750e-01 -8.05516e-03  7.72149e-02  4.70148e-01
 2.75000e+01  1.98672e-01 -1.58081e-03  1.00808e-01 -7.95688e-03  7.72347e-02  4.70721e-01
 2.80000e+01  1.98308e-01 -1.55706e-03  1.00866e-01 -7.85170e-03  7.72538e-02  4.71292e-01
 2.85000e+01  1.97946e-01 -1.53211e-03  1.00922e-01 -7.74003e-03  7.72722e-02  4.71861e-01
 2.90000e+01  1.97586e-01 -1.50605e-03  1.00977e-01 -7.62229e-03  7.72899e-02  4.72428e-01
 2.95000e+01  1.97227e-01 -1.47898e-03  1.01031e-01 -7.49887e-03  7.73069e-02  4.72990e-01
 3.00000e+01  1.96872e-01 -1.45098e-03  1.01084e-01 -7.37016e-03  7.73232e-02  4.73549e-01
 3.05000e+01  1.96519e-01 -1.42211e-03  1.01136e-01 -7.23650e-03  7.73389e-02  4.74104e-01
 3.10000e+01  1.96170e-01 -1.39246e-03  1.01187e-01 -7.09823e-03  7.73538e-02  4.74653e-01
 3.15000e+01  1.95825e-01 -1.36210e-03  1.01236e-01 -6.95567e-03  7.73681e-02  4.75197e-01
 3.20000e+01  1.95484e-01 -1.33107e-03  1.01284e-01 -6.80911e-03  7.73817e-02  4.75735e-01
 3.25000e+01  1.95148e-01 -1.29945e-03  1.01331e-01 -6.65879e-03  7.73947e-02  4.76266e-01
 3.30000e+01  1.94816e-01 -1.26727e-03  1.01376e-01 -6.50497e-03  7.74070e-02  4.76790e-01
 3.35000e+01  1.94490e-01 -1.23459e-03  1.01420e-01 -6.34786e-03  7.74187e-02  4.77306e-01
 3.40000e+01  1.94169e-01 -1.20145e-03  1.01463e-01 -6.18764e-03  7.74298e-02  4.77813e-01
 3.45000e+01  1.93854e-01 -1.16787e-03  1.01505e-01 -6.02448e-03  7.74404e-02  4.78311e-01
 3.50000e+01  1.93546e-01 -1.13390e-03  1.01545e-01 -5.85854e-03  7.74503e-02  4.78800e-01
 3.55000e+01  1.93244e-01 -1.09955e-03  1.01584e-01 -5.68994e-03  7.74598e-02  4.79280e-01
 3.60000e+01  1.92950e-01 -1.06485e-03  1.01621e-01 -5.51881e-03  7.74687e-02  4.79748e-01
 3.65000e+01  1.92662e-01 -1.02983e-03  1.01658e-01 -5.34523e-03  7.74771e-02  4.80205e-01
 3.70000e+01  1.92383e-01 -9.94486e-04  1.01692e-01 -5.16930e-03  7.74850e-02  4.80651e-01
 3.75000e+01  1.92111e-01 -9.58848e-04  1.01726e-01 -4.99111e-03  7.74925e-02  4.81085e-01
 3.80000e+01  1.91848e-01 -9.22924e-04  1.01758e-01 -4.81071e-03  7.74996e-02  4.81506e-01
 3.85000e+01  1.91593e-01 -8.86726e-04  1.01789e-01 -4.62818e-03  7.75062e-02  4.81915e-01
 3.90000e+01  1.91347e-01 -8.50264e-04  1.01819e-01 -4.44358e-03  7.75125e-02  4.82310e-01
 3.95000e+01  1.91110e-01 -8.13546e-04  1.01847e-01 -4.25695e-03  7.75184e-02  4.82691e-01
 4.00000e+01  1.90882e-01 -7.76581e-04  1.01874e-01 -4.06838e-03  7.75239e-02  4.83057e-01
 4.05000e+01  1.90664e-01 -7.39376e-04  1.01900e-01 -3.87790e-03  7.75291e-02  4.83409e-01
 4.10000e+01  1.90456e-01 -7.01941e-04  1.01925e-01 -3.68558e-03  7.75340e-02  4.83745e-01
 4.15000e+01  1.90258e-01 -6.64282e-04  1.01948e-01 -3.49148e-03  7.75386e-02  4.84066e-01
 4.20000e+01  1.90070e-01 -6.26408e-04  1.01970e-01 -3.29567e-03  7.75429e-02  4.84371e-01
 4.25000e+01  1.89893e-01 -5.88328e-04  1.01991e-01 -3.09822e-03  7.75469e-02  4.84659e-01
 4.30000e+01  1.89726e-01 -5.50052e-04  1.02010e-01 -2.89919e-03  7.75506e-02  4.84931e-01
 4.35000e+01  1.89570e-01 -5.11588e-04  1.02028e-01 -2.69868e-03  7.75541e-02  4.85185e-01
 4.40000e+01  1.89425e-01 -4.72948e-04  1.02045e-01 -2.49676e-03  7.75573e-02  4.85422e-01
 4.45000e+01  1.89291e-01 -4.34142e-04  1.02060e-01 -2.29352e-03  7.75603e-02  4.85641e-01
 4.50000e+01  1.89168e-01 -3.95182e-04  1.02074e-01 -2.08905e-03  7.75629e-02  4.85842e-01
 4.55000e+01  1.89056e-01 -3.56080e-04  1.02087e-01 -1.88346e-03  7.75654e-02  4.86025e-01
 4.60000e+01  1.88956e-01 -3.16849e-04  1.02098e-01 -1.67683e-03  7.75675e-02  4.86189e-01
 4.65000e+01  1.88868e-01 -2.77501e-04  1.02108e-01 -1.46929e-03  7.75695e-02  4.86335e-01
 4.70000e+01  1.88791e-01 -2.38051e-04  1.02117e-01 -1.26092e-03  7.75711e-02  4.86461e-01
 4.75000e+01  1.88726e-01 -1.98513e-04  1.02125e-01 -1.05186e-03  7.75725e-02  4.86568e-01
 4.80000e+01  1.88673e-01 -1.58900e-04  1.02131e-01 -8.42200e-04  7.75737e-02  4.86656e-01
 4.85000e+01  1.88631e-01 -1.19228e-04  1.02136e-01 -6.32067e-04  7.75746e-02  4.86725e-01
 4.90000e+01  1.88602e-01 -7.95101e-05  1.02139e-01 -4.21577e-04  7.75752e-02  4.86774e-01
 4.95000e+01  1.88584e-01 -3.97626e-05  1.02141e-01 -2.10849e-04  7.75756e-02  4.86803e-01
 5.00000e+01  1.88578e-01  4.48583e-15  1.02142e-01  2.37877e-14  7.75758e-02  4.86813e-01
 5.05000e+01  1.88584e-01  3.97626e-05  1.02141e-01  2.10849e-04  7.75756e-02  4.86803e-01
 5.10000e+01  1.88602e-01  7.95101e-05  1.02139e-01  4.21577e-04  7.75752e-02  4.86774e-01
 5.15000e+01  1.88631e-01  1.19228e-04  1.02136e-01  6.32067e-04  7.75746e-02  4.86725e-01
 5.20000e+01  1.88673e-01  1.58900e-04  1.02131e-01  8.42200e-04  7.75737e-02  4.86656e-01
 5.25000e+01  1.88726e-01  1.98513e-04  1.02125e-01  1.05186e-03  7.75725e-02  4.86568e-01
 5.30000e+01  1.88791e-01  2.38051e-04  1.02117e-01  1.26092e-03  7.75711e-02  4.86461e-01
 5.35000e+01  1.88868e-01  2.77501e-04  1.02108e-01  1.46929e-03  7.75695e-02  4.86335e-01
 5.40000e+01  1.88956e-01  3.16849e-04  1.02098e-01  1.67683e-03  7.75675e-02  4.86189e-01
 5.45000e+01  1.89056e-01  3.56080e-04  1.02087e-01  1.88346e-03  7.75654e-02  4.86025e-01
 5.50000e+01  1.89168e-01  3.95182e-04  1.02074e-01  2.08905e-03  7.75629e-02  4.85842e-01
 5.55000e+01  1.89291e-01  4.34142e-04  1.02060e-01  2.29352e-03  7.75603e-02  4.85641e-01
 5.60000e+01  1.89425e-01  4.72948e-04  1.02045e-01  2.49676e-03  7.75573e-02  4.85422e-01
 5.65000e+01  1.89570e-01  5.11588e-04  1.02028e-01  2.69868e-03  7.75541e-02  4.85185e-01
 5.70000e+01  1.89726e-01  5.50052e-04  1.02010e-01  2.89919e-03  7.75506e-02  4.84931e-01
 5.75000e+01  1.89893e-01  5.88328e-04  1.01991e-01  3.09822e-03  7.75469e-02  4.84659e-01
 5.80000e+01  1.90070e-01  6.26408e-04  1.01970e-01  3.29567e-03  7.75429e-02  4.84371e-01
 5.85000e+01  1.90258e-01  6.64282e-04  1.01948e-01  3.49148e-03  7.75386e-02  4.84066e-01
 5.90000e+01  1.90456e-01  7.01941e-04  1.01925e-01  3.68558e-03  7.75340e-02  4.83745e-01
 5.95000e+01  1.90664e-01  7.39376e-04  1.01900e-01  3.87790e-03  7.75291e-02  4.83409e-01
 6.00000e+01  1.90882e-01  7.76581e-04  1.01874e-01  4.06838e-03  7.75239e-02  4.83057e-01
 6.05000e+01  1.91110e-01  8.13546e-04  1.01847e-01  4.25695e-03  7.75184e-02  4.82691e-01
 6.10000e+01  1.91347e-01  8.50264e-04  1.01819e-01  4.44358e-03  7.75125e-02  4.82310e-01
 6.15000e+01  1.91593e-01  8.86726e-04  1.01789e-01  4.62818e-03  7.75062e-02  4.81915e-01
 6.20000e+01  1.91848e-01  9.22924e-04  1.01758e-01  4.81071e-03  7.74996e-02  4.81506e-01
 6.25000e+01  1.92111e-01  9.58848e-04  1.01726e-01  4.99111e-03  7.74925e-02  4.81085e-01
 6.30000e+01  1.92383e-01  9.94486e-04  1.01692e-01  5.16930e-03  7.74850e-02  4.80651e-01
 6.35000e+01  1.92662e-01  1.02983e-03  1.01658e-01  5.34523e-03  7.74771e-02  4.80205e-01
 6.40000e+01  1.92950e-01  1.06485e-03  1.01621e-01  5.51881e-03  7.74687e-02  4.79748e-01
 6.45000e+01  1.93244e-01  1.09955e-03  1.01584e-01  5.68994e-03  7.74598e-02  4.79280e-01
 6.50000e+01  1.93546e-01  1.13390e-03  1.01545e-01  5.85854e-03  7.74503e-02  4.78800e-01
 6.55000e+01  1.93854e-01  1.16787e-03  1.01505e-01  6.02448e-03  7.74404e-02  4.78311e-01
 6.60000e+01  1.94169e-01  1.20145e-03  1.01463e-01  6.18764e-03  7.74298e-02  4.77813e-01
 6.65000e+01  1.94490e-01  1.23459e-03  1.01420e-01  6.34786e-03  7.74187e-02  4.77306e-01
 6.70000e+01  1.94816e-01  1.26727e-03  1.01376e-01  6.50497e-03  7.74070e-02  4.76790e-01
 6.75000e+01  1.95148e-01  1.29945e-03  1.01331e-01  6.65879e-03  7.73947e-02  4.76266e-01
 6.80000e+01  1.95484e-01  1.33107e-03  1.01284e-01  6.80911e-03  7.73817e-02  4.75735e-01
 6.85000e+01  1.95825e-01  1.36210e-03  1.01236e-01  6.95567e-03  7.73681e-02  4.75197e-01
 6.90000e+01  1.96170e-01  1.39246e-03  1.01187e-01  7.09823e-03  7.73538e-02  4.74653e-01
 6.95000e+01  1.96519e-01  1.42211e-03  1.01136e-01  7.23650e-03  7.73389e-02  4.74104e-01
 7.00000e+01  1.96872e-01  1.45098e-03  1.01084e-01  7.37016e-03  7.73232e-02  4.73549e-01
 7.05000e+01  1.97227e-01  1.47898e-03  1.01031e-01  7.49887e-03  7.73069e-02  4.72990e-01
 7.10000e+01  1.97586e-01  1.50605e-03  1.00977e-01  7.62229e-03  7.72899e-02  4.72428e-01
 7.15000e+01  1.97946e-01  1.53211e-03  1.00922e-01  7.74003e-03  7.72722e-02  4.71861e-01
 7.20000e+01  1.98308e-01  1.55706e-03  1.00866e-01  7.85170e-03  7.72538e-02  4.71292e-01
 7.25000e+01  1.98672e-01  1.58081e-03  1.00808e-01  7.95688e-03  7.72347e-02  4.70721e-01
 7.30000e+01  1.99037e-01  1.60328e-03  1.00750e-01  8.05516e-03  7.72149e-02  4.70148e-01
 7.35000e+01  1.99403e-01  1.62435e-03  1.00690e-01  8.14609e-03  7.71943e-02  4.69574e-01
 7.40000e+01  1.99769e-01  1.64395e-03  1.00630e-01  8.22925e-03  7.71731e-02  4.69000e-01
 7.45000e+01  2.00135e-01  1.66196e-03  1.00568e-01  8.30421e-03  7.71510e-02  4.68425e-01
 7.50000e+01  2.00500e-01  1.67830e-03  1.00506e-01  8.37054e-03  7.71282e-02  4.67851e-01
 7.55000e+01  2.00865e-01  1.69285e-03  1.00443e-01  8.42783e-03  7.71046e-02  4.67277e-01
 7.60000e+01  2.01228e-01  1.70555e-03  1.00378e-01  8.47569e-03  7.70802e-02  4.66704e-01
 7.65000e+01  2.01589e-01  1.71628e-03  1.00313e-01  8.51375e-03  7.70550e-02  4.66134e-01
 7.70000e+01  2.01948e-01  1.72497e-03  1.00247e-01  8.54167e-03  7.70288e-02  4.65565e-01
 7.75000e+01  2.02304e-01  1.73155e-03  1.00180e-01  8.55914e-03  7.70017e-02  4.64999e-01
 7.80000e+01  2.02657e-01  1.73594e-03  1.00112e-01  8.56590e-03  7.69736e-02  4.64435e-01
 7.85000e+01  2.03007e-01  1.73809e-03  1.00043e-01  8.56171e-03  7.69444e-02  4.63874e-01
 7.90000e+01  2.03352e-01  1.73793e-03  9.99727e-02  8.54641e-03  7.69141e-02  4.63317e-01
 7.95000e+01  2.03693e-01  1.73543e-03  9.99016e-02  8.51986e-03  7.68826e-02  4.62763e-01
 8.00000e+01  2.04028e-01  1.73056e-03  9.98293e-02  8.48197e-03  7.68497e-02  4.62213e-01
 8.05000e+01  2.04358e-01  1.72330e-03  9.97558e-02  8.43272e-03  7.68155e-02  4.61667e-01
 8.10000e+01  2.04682e-01  1.71362e-03  9.96811e-02  8.37212e-03  7.67797e-02  4.61125e-01
 8.15000e+01  2.04999e-01  1.70154e-03  9.96051e-02  8.30024e-03  7.67423e-02  4.60587e-01
 8.20000e+01  2.05309e-01  1.68706e-03  9.95277e-02  8.21720e-03  7.67032e-02  4.60053e-01
 8.25000e+01  2.05611e-01  1.67021e-03  9.94489e-02  8.12314e-03  7.66623e-02  4.59524e-01
 8.30000e+01  2.05905e-01  1.65100e-03  9.93685e-02  8.01828e-03  7.66194e-02  4.58999e-01
